frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"1050","1758134498.409916000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","54545","361500134","23"
"1051","1758134498.620738000","18.8.23.13","10.3.7.23",,,"36412","36412","11109","54545","23"
"1052","1758134498.620739000","10.3.7.23","18.8.23.13",,,"36412","36412","11109","54545","23"
"1053","1758134498.620740000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","54545","361500134","23"
"1054","1758134498.620742000","10.3.7.34","18.8.23.13",,,"36412","36412","3421",,"12"
"1055","1758134498.620742000","7.193.167.162","10.164.26.130",,,"53706","36412","49681",,"12"
"1056","1758134499.649787000","10.164.26.130","7.193.167.162",,,"36412","53706","49681","3251029111","11"
"1057","1758134499.649812000","10.164.26.130","7.193.167.162",,,"36412","53706","49681","3251029111","23"
"1058","1758134499.649813000","18.8.23.13","10.3.7.34",,,"36412","36412","3421","49681","11"
"1059","1758134499.649814000","18.8.23.13","10.3.7.34",,,"36412","36412","3421","49681","23"
"1060","1758134499.649814000","10.3.7.34","18.8.23.13",,,"36412","36412","3421","49681","23"
"1061","1758134499.649815000","7.193.167.162","10.164.26.130",,,"53706","36412","49681","3251029111","23"
"1062","1758134500.641865000","10.3.7.2","18.8.23.13",,,"36412","36412","4013","1522448","3"
"1063","1758134500.641866000","7.193.167.162","10.164.26.130",,,"53706","36412","46609","3251023140","3"
"1064","1758134500.641866000","10.164.26.130","7.193.167.162",,,"36412","53706","46609","3251023140","3"
"1065","1758134500.641867000","18.8.23.13","10.3.7.2",,,"36412","36412","4013","46609","3"
"1066","1758134501.195018000","10.3.7.46","18.8.23.13",,,"36412","36412","27610",,"12"
"1067","1758134501.195019000","7.193.167.162","10.164.26.130",,,"53706","36412","24846",,"12"
"1068","1758134502.179426000","10.3.7.46","18.8.23.13",,,"36412","36412","27610","24846","9"
"1069","1758134502.179440000","7.193.167.162","10.164.26.130",,,"53706","36412","24846","3251041530","9"
"1070","1758134503.642185000","10.3.7.34","18.8.23.13",,,"36412","36412","3422",,"12"
"1071","1758134503.642186000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","32018",,"12"
"1072","1758134503.642203000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","32018","5251564","9"
"1073","1758134503.642204000","18.8.23.13","10.3.7.34",,,"36412","36412","3422","32018","9"
"1074","1758134503.642204000","10.3.7.34","18.8.23.13",,,"36412","36412","3422","32018","9"
"1075","1758134503.642205000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","32018","5251564","9"
"1076","1758134503.859301000","10.3.7.47","18.8.23.13",,,"36412","36412","8051","1524493","3"
"1077","1758134503.859318000","7.193.167.162","10.192.10.2",,,"32922","36412","1514767","26620245","3"
"1078","1758134503.859318000","10.192.10.2","7.193.167.162",,,"36412","32922","1514767","26620245","3"
"1079","1758134503.859320000","18.8.23.13","10.3.7.47",,,"36412","36412","8051","1514767","3"
"1080","1758134503.859321000","10.3.7.24","18.8.23.13",,,"36412","36412","11403",,"12"
"1081","1758134503.859322000","7.193.167.162","10.165.94.130",,,"41712","36412","1523727",,"12"
"1082","1758134504.333063000","10.3.7.24","18.8.23.13",,,"36412","36412","11403","1523727","9"
"1083","1758134504.333068000","7.193.167.162","10.165.94.130",,,"41712","36412","1523727","2179104908","9"
"1084","1758134504.333092000","10.3.7.46","18.8.23.13",,,"36412","36412","27607","12307","18"
"1085","1758134504.333092000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","12307","131827967","18"
"1086","1758134504.333094000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","12307","131827967","23"
"1087","1758134504.333094000","18.8.23.13","10.3.7.46",,,"36412","36412","27607","12307","23"
"1088","1758134504.333095000","10.3.7.46","18.8.23.13",,,"36412","36412","27607","12307","23"
"1089","1758134504.333095000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","12307","131827967","23"
"1090","1758134504.607433000","10.3.7.47","18.8.23.13",,,"36412","36412","8052",,"12"
"1091","1758134504.607434000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1526544",,"12"
"1092","1758134504.607435000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1526544","132771213","11"
"1093","1758134504.607435000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1526544","132771213","23"
"1094","1758134504.607437000","18.8.23.13","10.3.7.47",,,"36412","36412","8052","1526544","11"
"1095","1758134504.607437000","18.8.23.13","10.3.7.47",,,"36412","36412","8052","1526544","23"
"1096","1758134504.607438000","10.3.7.47","18.8.23.13",,,"36412","36412","8052","1526544","23"
"1097","1758134504.607438000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1526544","132771213","23"
"1098","1758134504.607439000","10.3.7.8","18.8.23.13",,,"36412","36412","6071",,"12"
"1099","1758134504.607472000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","48659",,"12"
"1100","1758134504.610869000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","31506","366356074","23"
"1101","1758134504.627527000","18.8.23.13","10.3.7.8",,,"36412","36412","6070","31506","23"
"1102","1758134504.628556000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","48659","365255116","23"
"1103","1758134504.631271000","18.8.23.13","10.3.7.8",,,"36412","36412","6071","48659","23"
"1104","1758134504.761545000","10.3.7.8","18.8.23.13",,,"36412","36412","6070","31506","23"
"1105","1758134504.761550000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","31506","366356074","23"
"1106","1758134504.761553000","10.3.7.8","18.8.23.13",,,"36412","36412","6071","48659","23"
"1107","1758134504.761554000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","48659","365255116","23"
"1108","1758134504.761557000","10.3.7.43","18.8.23.13",,,"36412","36412","28492","1514767","3"
"1109","1758134504.761557000","7.193.167.162","10.192.10.2",,,"32922","36412","1517328","26620245","3"
"1110","1758134504.761558000","10.3.7.47","18.8.23.13",,,"36412","36412","8053",,"12"
"1111","1758134504.761559000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913",,"12"
"1112","1758134504.761575000","10.192.10.2","7.193.167.162",,,"36412","32922","1517328","26620245","3"
"1113","1758134504.761575000","18.8.23.13","10.3.7.43",,,"36412","36412","28492","1517328","3"
"1114","1758134505.113411000","10.3.7.10","18.8.23.13",,,"36412","36412","32036",,"12"
"1115","1758134505.113412000","7.193.167.162","10.192.10.2",,,"32922","36412","1526032",,"12"
"1116","1758134505.113412000","10.192.10.2","7.193.167.162",,,"36412","32922","1521679","26389270","23"
"1117","1758134505.113413000","18.8.23.13","10.3.7.10",,,"36412","36412","32035","1521679","23"
"1118","1758134505.113413000","10.3.7.10","18.8.23.13",,,"36412","36412","32035","1521679","23"
"1119","1758134505.113414000","7.193.167.162","10.192.10.2",,,"32922","36412","1521679","26389270","23"
"1120","1758134505.113415000","10.192.10.2","7.193.167.162",,,"36412","32922","1526032","26674747","11"
"1121","1758134505.113415000","10.192.10.2","7.193.167.162",,,"36412","32922","1526032","26674747","23"
"1122","1758134505.113416000","18.8.23.13","10.3.7.10",,,"36412","36412","32036","1526032","11"
"1123","1758134505.113417000","18.8.23.13","10.3.7.10",,,"36412","36412","32036","1526032","23"
"1124","1758134505.113417000","10.3.7.10","18.8.23.13",,,"36412","36412","32036","1526032","23"
"1125","1758134505.113418000","7.193.167.162","10.192.10.2",,,"32922","36412","1526032","26674747","23"
"1126","1758134505.290936000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","48913","384258585","11"
"1127","1758134505.290941000","18.8.23.13","10.3.7.47",,,"36412","36412","8053","48913","11"
"1128","1758134505.290942000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","13"
"1129","1758134505.290943000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","13"
"1130","1758134505.290945000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","48913","384258585","11"
"1131","1758134505.290946000","18.8.23.13","10.3.7.47",,,"36412","36412","8053","48913","11"
"1132","1758134505.290946000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","13"
"1133","1758134505.290947000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","13"
"1134","1758134505.290948000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","48913","384258585","11"
"1135","1758134505.290949000","18.8.23.13","10.3.7.47",,,"36412","36412","8053","48913","11"
"1136","1758134505.290949000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","13"
"1137","1758134505.290950000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","13"
"1138","1758134506.073000000","10.3.7.23","18.8.23.13",,,"36412","36412","11107","1522959","13"
"1139","1758134506.073000000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1522959","119508585","13"
"1140","1758134506.073002000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1522959","119508585","11"
"1141","1758134506.073003000","18.8.23.13","10.3.7.23",,,"36412","36412","11107","1522959","11"
"1142","1758134506.390960000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","48913","384258585","9"
"1143","1758134506.498233000","18.8.23.13","10.3.7.47",,,"36412","36412","8053","48913","9"
"1144","1758134506.498240000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","22"
"1145","1758134506.498241000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","22"
"1146","1758134506.498262000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","9"
"1147","1758134506.498263000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","9"
"1148","1758134506.498264000","10.3.7.47","18.8.23.13",,,"36412","36412","8053","48913","13"
"1149","1758134506.498264000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","48913","384258585","13"
"1150","1758134506.625875000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","48913","384258585","11"
"1151","1758134506.625876000","18.8.23.13","10.3.7.47",,,"36412","36412","8053","48913","11"
"1152","1758134506.781159000","10.3.7.8","18.8.23.13",,,"36412","36412","6072",,"12"
"1153","1758134506.781159000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","780",,"12"
"1154","1758134506.781161000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","63505","129667485","23"
"1155","1758134506.781161000","18.8.23.13","10.3.7.8",,,"36412","36412","6069","63505","23"
"1156","1758134506.781162000","10.3.7.8","18.8.23.13",,,"36412","36412","6069","63505","23"
"1157","1758134506.781162000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","63505","129667485","23"
"1158","1758134506.798079000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","780","122093650","23"
"1159","1758134507.005588000","18.8.23.13","10.3.7.8",,,"36412","36412","6072","780","23"
"1160","1758134507.005589000","10.3.7.8","18.8.23.13",,,"36412","36412","6072","780","23"
"1161","1758134507.005589000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","780","122093650","23"
"1162","1758134507.638700000","10.3.7.2","18.8.23.13",,,"36412","36412","4014",,"12"
"1163","1758134507.638700000","7.193.167.162","10.165.92.130",,,"52371","36412","27666",,"12"
"1164","1758134507.638701000","10.165.92.130","7.193.167.162",,,"36412","52371","51219","1103721955","23"
"1165","1758134507.638702000","18.8.23.13","10.3.7.2",,,"36412","36412","4007","51219","23"
"1166","1758134507.638702000","10.165.92.130","7.193.167.162",,,"36412","52371","27666","1104082976","11"
"1167","1758134507.638703000","10.165.92.130","7.193.167.162",,,"36412","52371","27666","1104082976","23"
"1168","1758134507.638704000","18.8.23.13","10.3.7.2",,,"36412","36412","4014","27666","11"
"1169","1758134507.638723000","18.8.23.13","10.3.7.2",,,"36412","36412","4014","27666","23"
"1170","1758134507.638723000","10.3.7.2","18.8.23.13",,,"36412","36412","4007","51219","23"
"1171","1758134507.638724000","10.3.7.2","18.8.23.13",,,"36412","36412","4014","27666","23"
"1172","1758134508.109498000","7.193.167.162","10.165.92.130",,,"52371","36412","51219","1103721955","23"
"1173","1758134508.109499000","7.193.167.162","10.165.92.130",,,"52371","36412","27666","1104082976","23"
"1174","1758134508.109504000","10.3.7.7","18.8.23.13",,,"36412","36412","20483","1507343","18"
"1175","1758134508.109504000","7.193.167.162","10.164.26.130",,,"53706","36412","1507343","3250030746","18"
"1176","1758134508.109505000","10.164.26.130","7.193.167.162",,,"36412","53706","1507343","3250030746","23"
"1177","1758134508.109506000","18.8.23.13","10.3.7.7",,,"36412","36412","20483","1507343","23"
"1178","1758134508.109506000","10.3.7.7","18.8.23.13",,,"36412","36412","20483","1507343","23"
"1179","1758134508.109507000","7.193.167.162","10.164.26.130",,,"53706","36412","1507343","3250030746","23"
"1180","1758134508.462958000","10.3.7.50","18.8.23.13",,,"36412","36412","13697",,"12"
"1181","1758134508.462958000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::8","50899","36412","1515533",,"12"
"1182","1758134508.697917000","10.3.7.50","18.8.23.13",,,"36412","36412","13697","1515533","9"
"1183","1758134508.697917000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::8","50899","36412","1515533","145899876","9"
"1184","1758134508.697918000","10.168.71.130","7.193.167.162",,,"36412","36837",,,"41"
"1185","1758134509.986954000","10.3.7.8","18.8.23.13",,,"36412","36412","6073",,"12"
"1186","1758134509.986954000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1523213",,"12"
"1187","1758134510.154706000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","1520912","74123038","23"
"1188","1758134510.154707000","18.8.23.13","10.3.7.8",,,"36412","36412","6068","1520912","23"
"1189","1758134510.154708000","10.3.7.8","18.8.23.13",,,"36412","36412","6068","1520912","23"
"1190","1758134510.154708000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1520912","74123038","23"
"1191","1758134510.154711000","10.3.7.34","18.8.23.13",,,"36412","36412","3423",,"12"
"1192","1758134510.154712000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:22","52498","36412","59923",,"12"
"1193","1758134510.154712000",,,"2001:4888:2010:92:106:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","52498","59923","5459645","11"
"1194","1758134510.154727000","18.8.23.13","10.3.7.34",,,"36412","36412","3423","59923","11"
"1195","1758134510.154728000","10.165.94.130","7.193.167.162",,,"36412","41712",,,"41"
"1196","1758134510.154729000","10.3.7.34","18.8.23.13",,,"36412","36412","3423","59923","13"
"1197","1758134510.241772000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:22","52498","36412","59923","5459645","13"
"1198","1758134510.241774000",,,"2001:4888:2010:92:106:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","52498","59923","5459645","23"
"1199","1758134510.241775000","18.8.23.13","10.3.7.34",,,"36412","36412","3423","59923","23"
"1200","1758134510.241776000","10.3.7.34","18.8.23.13",,,"36412","36412","3423","59923","23"
"1201","1758134510.241776000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:22","52498","36412","59923","5459645","23"
"1202","1758134510.259616000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","1523213","74889607","23"
"1203","1758134510.476912000","18.8.23.13","10.3.7.8",,,"36412","36412","6073","1523213","23"
"1204","1758134510.476914000","10.3.7.8","18.8.23.13",,,"36412","36412","6073","1523213","23"
"1205","1758134510.476914000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1523213","74889607","23"
"1206","1758134510.565123000","10.3.7.34","18.8.23.13",,,"36412","36412","3424",,"12"
"1207","1758134510.565124000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","13068",,"12"
"1208","1758134510.565124000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","13068","3115310","11"
"1209","1758134510.565125000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","13068","3115310","23"
"1210","1758134510.565138000","18.8.23.13","10.3.7.34",,,"36412","36412","3424","13068","11"
