frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"7611","1758135086.394636000","10.3.7.45","18.8.23.13",,,"36412","36412","17140","8720","23"
"7612","1758135086.394636000","7.193.167.162","10.164.26.130",,,"53706","36412","8720","3253495559","23"
"7613","1758135086.477488000","10.3.7.72","18.8.23.13",,,"36412","36412","5330","41998","9"
"7614","1758135086.477492000","7.193.167.162","10.164.26.130",,,"53706","36412","41998","3253784905","9"
"7615","1758135086.477506000","10.3.7.70","18.8.23.13",,,"36412","36412","775",,"12"
"7616","1758135086.477507000","7.193.167.162","10.165.92.130",,,"52371","36412","86291",,"12"
"7617","1758135086.477508000","10.165.92.130","7.193.167.162",,,"36412","52371","78865","1106452399","23"
"7618","1758135086.477508000","18.8.23.13","10.3.7.70",,,"36412","36412","773","78865","23"
"7619","1758135086.477509000","10.165.92.130","7.193.167.162",,,"36412","52371","86291","1106732982","11"
"7620","1758135086.477510000","10.165.92.130","7.193.167.162",,,"36412","52371","86291","1106732982","23"
"7621","1758135086.477510000","18.8.23.13","10.3.7.70",,,"36412","36412","775","86291","11"
"7622","1758135086.477511000","18.8.23.13","10.3.7.70",,,"36412","36412","775","86291","23"
"7623","1758135086.477511000","10.3.7.70","18.8.23.13",,,"36412","36412","773","78865","23"
"7624","1758135086.477512000","10.3.7.70","18.8.23.13",,,"36412","36412","775","86291","23"
"7625","1758135086.477513000","7.193.167.162","10.165.92.130",,,"52371","36412","86291","1106732982","23"
"7626","1758135086.477513000","7.193.167.162","10.165.92.130",,,"52371","36412","78865","1106452399","23"
"7627","1758135087.489784000","10.3.7.8","18.8.23.13",,,"36412","36412","6107","19471","9"
"7628","1758135087.489784000",,,"2600:300:20e2:a315::1:db85","2600:300:3059:204::b","45481","36412","19471","384740564","9"
"7629","1758135088.263103000","10.3.7.23","18.8.23.13",,,"36412","36412","11127",,"12"
"7630","1758135088.263104000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","62739",,"12"
"7631","1758135088.263105000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","62739","129847953","11"
"7632","1758135088.388308000","18.8.23.13","10.3.7.23",,,"36412","36412","11127","62739","11"
"7633","1758135088.388312000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","62739","129847953","23"
"7634","1758135088.388313000","18.8.23.13","10.3.7.23",,,"36412","36412","11127","62739","23"
"7635","1758135088.388313000","10.3.7.23","18.8.23.13",,,"36412","36412","11127","62739","23"
"7636","1758135088.388314000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","62739","129847953","23"
"7637","1758135088.388315000","10.3.7.34","18.8.23.13",,,"36412","36412","3550",,"12"
"7638","1758135088.388315000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","10770",,"12"
"7639","1758135088.388328000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","10770","7941848","11"
"7640","1758135088.388329000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","10770","7941848","23"
"7641","1758135088.388330000","18.8.23.13","10.3.7.34",,,"36412","36412","3550","10770","11"
"7642","1758135088.388331000","18.8.23.13","10.3.7.34",,,"36412","36412","3550","10770","23"
"7643","1758135088.388331000","10.3.7.34","18.8.23.13",,,"36412","36412","3550","10770","23"
"7644","1758135088.388332000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","10770","7941848","23"
"7645","1758135088.638250000","10.3.7.17","18.8.23.13",,,"36412","36412","24546",,"12"
"7646","1758135088.638251000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","45070",,"12"
"7647","1758135088.638252000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","37900","127271611","23"
"7648","1758135088.638253000","18.8.23.13","10.3.7.17",,,"36412","36412","24544","37900","23"
"7649","1758135088.638253000","10.3.7.17","18.8.23.13",,,"36412","36412","24544","37900","23"
"7650","1758135088.638254000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","37900","127271611","23"
"7651","1758135088.655730000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","45070","133099274","23"
"7652","1758135089.401003000","18.8.23.13","10.3.7.17",,,"36412","36412","24546","45070","23"
"7653","1758135089.401004000","10.3.7.17","18.8.23.13",,,"36412","36412","24546","45070","23"
"7654","1758135089.401005000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","45070","133099274","23"
"7655","1758135089.401010000","10.3.7.11","18.8.23.13",,,"36412","36412","39201",,"12"
"7656","1758135089.441982000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","21005",,"12"
"7657","1758135089.442003000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","76819","119486309","23"
"7658","1758135089.442003000","18.8.23.13","10.3.7.11",,,"36412","36412","39199","76819","23"
"7659","1758135089.442004000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","21005","130199479","11"
"7660","1758135089.442013000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","21005","130199479","23"
"7661","1758135089.442013000","18.8.23.13","10.3.7.11",,,"36412","36412","39201","21005","11"
"7662","1758135089.442014000","18.8.23.13","10.3.7.11",,,"36412","36412","39201","21005","23"
"7663","1758135089.442014000","10.3.7.11","18.8.23.13",,,"36412","36412","39199","76819","23"
"7664","1758135089.714697000","10.3.7.11","18.8.23.13",,,"36412","36412","39201","21005","23"
"7665","1758135089.714705000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","76819","119486309","23"
"7666","1758135089.714706000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","21005","130199479","23"
"7667","1758135089.714743000","10.3.7.34","18.8.23.13",,,"36412","36412","3551",,"12"
"7668","1758135089.714743000","7.193.167.162","10.165.94.130",,,"41712","36412","88083",,"12"
"7669","1758135089.714745000","10.3.7.34","18.8.23.13",,,"36412","36412","3552",,"12"
"7670","1758135089.714746000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","44044",,"12"
"7671","1758135089.793844000","10.165.94.130","7.193.167.162",,,"36412","41712","88083","2173565840","11"
"7672","1758135089.793852000","18.8.23.13","10.3.7.34",,,"36412","36412","3551","88083","11"
"7673","1758135089.793852000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","44044","331722","11"
"7674","1758135089.793853000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","44044","331722","23"
"7675","1758135089.793854000","18.8.23.13","10.3.7.34",,,"36412","36412","3552","44044","11"
"7676","1758135089.793855000","18.8.23.13","10.3.7.34",,,"36412","36412","3552","44044","23"
"7677","1758135089.793892000","10.3.7.34","18.8.23.13",,,"36412","36412","3551","88083","13"
"7678","1758135089.793892000","7.193.167.162","10.165.94.130",,,"41712","36412","88083","2173565840","13"
"7679","1758135089.793893000","10.165.94.130","7.193.167.162",,,"36412","41712","88083","2173565840","23"
"7680","1758135089.793893000","18.8.23.13","10.3.7.34",,,"36412","36412","3551","88083","23"
"7681","1758135089.793894000","10.3.7.34","18.8.23.13",,,"36412","36412","3552","44044","23"
"7682","1758135089.793894000","10.3.7.34","18.8.23.13",,,"36412","36412","3551","88083","23"
"7683","1758135089.793895000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","44044","331722","23"
"7684","1758135089.793896000","7.193.167.162","10.165.94.130",,,"41712","36412","88083","2173565840","23"
"7685","1758135090.344068000","10.3.7.8","18.8.23.13",,,"36412","36412","6108",,"12"
"7686","1758135090.344068000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","24592",,"12"
"7687","1758135090.344071000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","12816","67275768","23"
"7688","1758135090.344072000","18.8.23.13","10.3.7.8",,,"36412","36412","6100","12816","23"
"7689","1758135090.359809000","10.3.7.8","18.8.23.13",,,"36412","36412","6100","12816","23"
"7690","1758135090.359809000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","12816","67275768","23"
"7691","1758135090.362802000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","24592","68942814","23"
"7692","1758135090.626194000","18.8.23.13","10.3.7.8",,,"36412","36412","6108","24592","23"
"7693","1758135090.626236000","10.3.7.8","18.8.23.13",,,"36412","36412","6108","24592","23"
"7694","1758135090.626237000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","24592","68942814","23"
"7695","1758135091.023844000","10.3.7.48","18.8.23.13",,,"36412","36412","21957","75025","18"
"7696","1758135091.023844000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","75025","128196260","18"
"7697","1758135091.023846000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","75025","128196260","23"
"7698","1758135091.023847000","18.8.23.13","10.3.7.48",,,"36412","36412","21957","75025","23"
"7699","1758135091.023847000","10.3.7.48","18.8.23.13",,,"36412","36412","21957","75025","23"
"7700","1758135091.023848000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","75025","128196260","23"
"7701","1758135091.590940000","10.3.7.2","18.8.23.13",,,"36412","36412","4040",,"12"
"7702","1758135091.590942000","7.193.167.162","10.165.92.130",,,"52371","36412","49932",,"12"
"7703","1758135091.662883000","10.3.7.2","18.8.23.13",,,"36412","36412","4040","49932","9"
"7704","1758135092.144066000","7.193.167.162","10.165.92.130",,,"52371","36412","49932","1106757255","9"
"7705","1758135094.134632000","10.3.7.43","18.8.23.13",,,"36412","36412","28511","82707","18"
"7706","1758135094.134633000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","82707","371244125","18"
"7707","1758135094.134634000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","82707","371244125","23"
"7708","1758135094.134634000","18.8.23.13","10.3.7.43",,,"36412","36412","28511","82707","23"
"7709","1758135094.134635000","10.3.7.43","18.8.23.13",,,"36412","36412","28511","82707","23"
"7710","1758135094.134636000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","82707","371244125","23"
"7711","1758135094.406651000","10.3.7.72","18.8.23.13",,,"36412","36412","5331",,"12"
"7712","1758135094.406652000","7.193.167.162","10.164.26.130",,,"53706","36412","5391",,"12"
"7713","1758135094.406653000","10.164.26.130","7.193.167.162",,,"36412","53706","52241","3253676512","23"
"7714","1758135094.406653000","18.8.23.13","10.3.7.72",,,"36412","36412","5325","52241","23"
"7715","1758135094.406654000","10.3.7.72","18.8.23.13",,,"36412","36412","5325","52241","23"
"7716","1758135094.406654000","7.193.167.162","10.164.26.130",,,"53706","36412","52241","3253676512","23"
"7717","1758135094.406655000","10.164.26.130","7.193.167.162",,,"36412","53706","5391","3253822056","11"
"7718","1758135094.406655000","10.164.26.130","7.193.167.162",,,"36412","53706","5391","3253822056","23"
"7719","1758135094.406656000","18.8.23.13","10.3.7.72",,,"36412","36412","5331","5391","11"
"7720","1758135094.406657000","18.8.23.13","10.3.7.72",,,"36412","36412","5331","5391","23"
"7721","1758135094.406682000","10.3.7.72","18.8.23.13",,,"36412","36412","5331","5391","23"
"7722","1758135094.406683000","7.193.167.162","10.164.26.130",,,"53706","36412","5391","3253822056","23"
"7723","1758135094.940961000","10.3.7.9","18.8.23.13",,,"36412","36412","6945",,"12"
"7724","1758135095.360213000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","22797",,"12"
"7725","1758135095.360238000","10.3.7.17","18.8.23.13",,,"36412","36412","24547",,"12"
"7726","1758135095.360239000","7.193.167.162","10.164.26.130",,,"53706","36412","1534223",,"12"
"7727","1758135095.360239000","10.164.26.130","7.193.167.162",,,"36412","53706","13069","3253658638","23"
"7728","1758135095.360240000","18.8.23.13","10.3.7.17",,,"36412","36412","24545","13069","23"
"7729","1758135095.360241000","10.164.26.130","7.193.167.162",,,"36412","53706","1534223","3253827699","11"
"7730","1758135095.360242000","10.164.26.130","7.193.167.162",,,"36412","53706","1534223","3253827699","23"
"7731","1758135095.618151000","18.8.23.13","10.3.7.17",,,"36412","36412","24547","1534223","11"
"7732","1758135095.618156000","18.8.23.13","10.3.7.17",,,"36412","36412","24547","1534223","23"
"7733","1758135095.618156000","10.3.7.17","18.8.23.13",,,"36412","36412","24545","13069","23"
"7734","1758135095.618157000","10.3.7.17","18.8.23.13",,,"36412","36412","24547","1534223","23"
"7735","1758135095.618158000","7.193.167.162","10.164.26.130",,,"53706","36412","13069","3253658638","23"
"7736","1758135095.618159000","7.193.167.162","10.164.26.130",,,"53706","36412","1534223","3253827699","23"
"7737","1758135095.618177000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","22797","125132762","11"
"7738","1758135095.618178000","18.8.23.13","10.3.7.9",,,"36412","36412","6945","22797","11"
"7739","1758135095.618178000","10.3.7.9","18.8.23.13",,,"36412","36412","6945","22797","13"
"7740","1758135095.618179000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","22797","125132762","13"
"7741","1758135095.618182000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","22797","125132762","11"
"7742","1758135096.128284000","18.8.23.13","10.3.7.9",,,"36412","36412","6945","22797","11"
"7743","1758135096.128289000","10.3.7.9","18.8.23.13",,,"36412","36412","6945","22797","13"
"7744","1758135096.128290000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","22797","125132762","13"
"7745","1758135096.128294000","10.3.7.45","18.8.23.13",,,"36412","36412","17145",,"12"
"7746","1758135096.128294000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","1495309",,"12"
"7747","1758135096.128311000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","85009","7692256","23"
"7748","1758135096.128311000","18.8.23.13","10.3.7.45",,,"36412","36412","17141","85009","23"
"7749","1758135096.128312000","10.3.7.45","18.8.23.13",,,"36412","36412","17141","85009","23"
"7750","1758135096.128312000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","85009","7692256","23"
"7751","1758135096.128313000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","1495309","7989415","11"
"7752","1758135096.128313000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","1495309","7989415","23"
"7753","1758135096.501797000","18.8.23.13","10.3.7.45",,,"36412","36412","17145","1495309","11"
"7754","1758135096.501803000","18.8.23.13","10.3.7.45",,,"36412","36412","17145","1495309","23"
"7755","1758135096.501803000","10.3.7.45","18.8.23.13",,,"36412","36412","17145","1495309","23"
"7756","1758135096.501804000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","1495309","7989415","23"
"7757","1758135096.501806000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","22797","125132762","11"
"7758","1758135096.501807000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","22797","125132762","23"
"7759","1758135096.501808000","18.8.23.13","10.3.7.9",,,"36412","36412","6945","22797","11"
"7760","1758135096.501808000","18.8.23.13","10.3.7.9",,,"36412","36412","6945","22797","23"
"7761","1758135096.501810000","10.3.7.9","18.8.23.13",,,"36412","36412","6945","22797","23"
"7762","1758135096.501810000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","22797","125132762","23"
"7763","1758135096.979923000","10.3.7.63","18.8.23.13",,,"36412","36412","3927","4364","3"
"7764","1758135096.979924000","7.193.167.162","10.192.27.34",,,"48193","36412","69651","3252140613","3"
"7765","1758135096.979926000","10.192.27.34","7.193.167.162",,,"36412","48193","69651","3252140613","3"
"7766","1758135096.979926000","18.8.23.13","10.3.7.63",,,"36412","36412","3927","69651","3"
"7767","1758135096.979944000","10.3.7.45","18.8.23.13",,,"36412","36412","17146",,"12"
"7768","1758135097.135522000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","52750",,"12"
"7769","1758135097.135525000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","52750","6503743","9"
"7770","1758135097.135525000","18.8.23.13","10.3.7.45",,,"36412","36412","17146","52750","9"
"7771","1758135097.489099000","10.3.7.45","18.8.23.13",,,"36412","36412","17146","52750","9"
"7772","1758135097.489100000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","52750","6503743","9"
"7773","1758135097.699776000","10.3.7.63","18.8.23.13",,,"36412","36412","3928","1490957","3"
"7774","1758135097.699777000","7.193.167.162","10.192.9.130",,,"46179","36412","37388","2177648419","3"
"7775","1758135097.764006000","10.3.7.34","18.8.23.13",,,"36412","36412","3553",,"12"
